SRRecordID,ServiceRequesNum,SRType,Agency,Neighborhood,StreetAddress,ZipCode,MethodReceived,SRStatus,CreatedDate,StatusDate,DueDate,LastActivity,Outcome,LastActivityDate,GeoLocation
1150557237,16-00756638,SW-Rat Rubout - Proactive,Bureau of Solid Waste,BROADWAY EAST,1528 N PATTERSON PARK AVE,21213,Mass Entry,CLOSED,10/20/2016 12:00:00 AM +0000,10/20/2016 12:00:00 AM +0000,10/25/2016 12:00:00 AM +0000,Dispatch Investigator,Area Baited,10/20/16,"1528 N PATTERSON PARK AVE
21213
(39.30847, -76.585721)"
1150560399,16-00756732,SW-Dirty Alley,Bureau of Solid Waste,BIDDLE STREET,1147 N MILTON AVE,21213,Mobile Apps,CLOSED,10/21/2016 09:04:10 AM +0000,10/27/2016 03:46:36 PM +0000,10/28/2016 09:04:10 AM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),10/27/16,"1147 N MILTON AVE
21213
(39.304635, -76.582653)"
1150569876,16-00757005,SW-Graffiti Removal Unscheduled,Bureau of Solid Waste,BETTER WAVERLY,2710 LOCH RAVEN RD,21218,Mass Entry,CLOSED,10/20/2016 12:00:00 AM +0000,10/20/2016 12:00:00 AM +0000,10/20/2016 12:00:00 AM +0000,Dispatch Work Crew,Graffiti Cleaned and Removed,10/20/16,"2710 LOCH RAVEN RD
21218
(39.319936, -76.605243)"
1150563845,16-00756825,SW-Rat Rubout - Proactive,Bureau of Solid Waste,HARLEM PARK,1813 RAYNER AVE,21217,Mass Entry,CLOSED,10/17/2016 12:00:00 AM +0000,10/17/2016 12:00:00 AM +0000,10/22/2016 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,10/17/16,"1813 RAYNER AVE
21217
(39.296929, -76.646595)"
1150622094,16-00758608,SW-Dirty Street - Proactive,Bureau of Solid Waste,CHARLES NORTH,1 W NORTH AVE,21201,Mass Entry,CLOSED,10/21/2016 03:55:51 PM +0000,10/21/2016 03:55:51 PM +0000,10/28/2016 03:55:51 PM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),10/21/16,"1 W NORTH AVE
21201
(39.311025, -76.616732)"
1150553897,16-00756543,SW-Rat Rubout,Bureau of Solid Waste,CEDONIA,5511 BUCKNELL RD,21206,Phone,CLOSED,10/21/2016 07:59:27 AM +0000,10/24/2016 02:49:29 PM +0000,11/04/2016 07:59:27 AM +0000,Dispatch Investigator,Area Baited,10/24/16,"5511 BUCKNELL RD
21206
(39.334726, -76.534307)"
1150575996,16-00757197,SW-HGW,Bureau of Solid Waste,CENTRAL PARK HEIGHTS,3101 OAKLEY AVE,21215,Interface,CLOSED,10/21/2016 09:56:52 AM +0000,11/17/2016 04:07:15 PM +0000,11/20/2016 09:56:52 AM +0000,Dispatch Work Crew,Canceled Property Management,11/17/16,"3101 OAKLEY AVE
21215
(39.347115, -76.671604)"
1150689665,16-00760574,BGE-StLight(s) Out,Department of Transportation,LAKE WALKER,6302 MAYFLOWER RD,21212,Phone,CLOSED,10/23/2016 06:04:56 PM +0000,10/24/2016 06:14:45 AM +0000,10/27/2016 06:04:56 PM +0000,,,,"6302 MAYFLOWER RD
21212
(39.369888, -76.607094)"
1150567734,16-00756928,HCD-Illegal Dumping,HCD-Department of Housing,BALTIMORE HIGHLANDS,3401 E FAIRMOUNT AVE,21224,Internet,CLOSED,10/21/2016 09:28:52 AM +0000,10/25/2016 11:15:42 AM +0000,10/26/2016 09:28:52 AM +0000,Dispatch Investigator,Insuff-Evidence,10/24/16,"3401 E FAIRMOUNT AVE
21224
(39.293592, -76.569022)"
1150562418,16-00756786,SW-Rat Rubout - Proactive,Bureau of Solid Waste,SANDTOWN-WINCHESTER,1824 MOSHER ST,21217,Mass Entry,CLOSED,10/17/2016 12:00:00 AM +0000,10/17/2016 12:00:00 AM +0000,10/22/2016 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,10/17/16,"1824 MOSHER ST
21217
(39.299777, -76.647214)"
1150584992,16-00757482,SW-Rat Rubout - Proactive,Bureau of Solid Waste,JOHNSTON SQUARE,1300 ENSOR ST,21202,Mass Entry,CLOSED,10/20/2016 12:00:00 AM +0000,10/20/2016 12:00:00 AM +0000,10/25/2016 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,10/20/16,"1300 ENSOR ST
21202
(39.305007, -76.603631)"
1150566309,16-00756888,TRM-Potholes,Department of Transportation,GLENHAM-BELFORD,3612 HAMILTON AVE,,Internet,DUPCLOSD,10/21/2016 09:19:08 AM +0000,10/21/2016 03:34:29 PM +0000,10/23/2016 09:19:08 AM +0000,,,,"3612 HAMILTON AVE
BALTIMORE, MD
(39.346288, -76.553276)"
1150557386,16-00756643,HCD-Sanitation Property,HCD-Department of Housing,BALTIMORE-LINWOOD,3139 E BALTIMORE ST,21224,Mobile Apps,CLOSED,10/21/2016 08:40:08 AM +0000,10/24/2016 04:24:56 PM +0000,10/31/2016 08:40:08 AM +0000,,Send Message,10/24/16,"3139 E BALTIMORE ST
21224
(39.292366, -76.572)"
1150575924,16-00757195,SW-HGW,Bureau of Solid Waste,SHIPLEY HILL,2422 FREDERICK AVE,21223,Interface,CLOSED,10/21/2016 09:56:50 AM +0000,10/31/2016 12:07:10 PM +0000,11/20/2016 09:56:50 AM +0000,Dispatch Work Crew,Completed Property Management,10/27/16,"2422 FREDERICK AVE
21223
(39.283885, -76.655149)"
1150557005,16-00756632,HCD-Sanitation Property,HCD-Department of Housing,BELAIR-EDISON,3713 BELAIR RD,21213,Phone,CLOSED,10/21/2016 08:37:34 AM +0000,10/24/2016 03:49:48 PM +0000,10/31/2016 08:37:34 AM +0000,,Send Message,10/24/16,"3713 BELAIR RD
21213
(39.325042, -76.569169)"
1150580994,16-00757339,SW-Dirty Alley,Bureau of Solid Waste,MADISON-EASTEND,720 N LAKEWOOD AVE,21205,Phone,CLOSED,10/21/2016 10:11:54 AM +0000,10/27/2016 03:47:06 PM +0000,10/28/2016 10:11:54 AM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),10/27/16,"720 N LAKEWOOD AVE
21205
(39.299657, -76.579519)"
1150554956,16-00756575,WW Water Discolored,Bureau of Water and Waste Water,SETON HILL,567 ORCHARD ST,21201,Phone,CLOSED,10/21/2016 08:12:23 AM +0000,10/21/2016 08:12:23 AM +0000,10/23/2016 08:12:23 AM +0000,Cityworks SR Comments,UPDATED,10/21/16,"567 ORCHARD ST
21201
(39.296812, -76.624631)"
1150577389,16-00757241,SW-HGW,Bureau of Solid Waste,BROADWAY EAST,1700 LLEWELYN AVE,21213,Interface,CLOSED,10/21/2016 09:57:40 AM +0000,10/31/2016 12:06:26 PM +0000,11/20/2016 09:57:40 AM +0000,Dispatch Work Crew,Completed Property Management,10/26/16,"1700 LLEWELYN AVE
21213
(39.306918, -76.594252)"
1150562056,16-00756776,SW-Rat Rubout - Proactive,Bureau of Solid Waste,MIDTOWN-EDMONDSON,1134 N MONROE ST,21217,Mass Entry,CLOSED,10/17/2016 12:00:00 AM +0000,10/17/2016 12:00:00 AM +0000,10/22/2016 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,10/17/16,"1134 N MONROE ST
21217
(39.301669, -76.647695)"
1150560189,16-00756726,SW-Rat Rubout - Proactive,Bureau of Solid Waste,MIDTOWN-EDMONDSON,1022 APPLETON ST,21217,Mass Entry,CLOSED,10/17/2016 12:00:00 AM +0000,10/17/2016 12:00:00 AM +0000,10/22/2016 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,10/17/16,"1022 APPLETON ST
21217
(39.300548, -76.648483)"
1150562921,16-00756801,SW-Rat Rubout - Proactive,Bureau of Solid Waste,HARLEM PARK,1831 W LANVALE ST,21217,Mass Entry,CLOSED,10/17/2016 12:00:00 AM +0000,10/17/2016 12:00:00 AM +0000,10/22/2016 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,10/17/16,"1831 W LANVALE ST
21217
(39.297504, -76.64709)"
1150569132,16-00756979,TRM-Illegal Sign Removal,Department of Transportation,BROENING MANOR,1400 DUNDALK AVE,21222,Phone,CLOSED,10/21/2016 09:38:37 AM +0000,10/24/2016 02:46:59 PM +0000,10/24/2016 09:38:37 AM +0000,Dispatch Work Crew,Sign Removed (Close),10/24/16,"1400 DUNDALK AVE
21222
(39.277364, -76.533467)"
1150574285,16-00757144,SW-HGW,Bureau of Solid Waste,FOREST PARK,3623 FAIRVIEW AVE,21216,Interface,CLOSED,10/21/2016 09:55:56 AM +0000,11/17/2016 04:07:22 PM +0000,11/20/2016 09:55:56 AM +0000,Dispatch Work Crew,Canceled Property Management,11/15/16,"3623 FAIRVIEW AVE
21216
(39.32343, -76.679889)"
1150622164,16-00758611,SW-Dirty Street - Proactive,Bureau of Solid Waste,RESERVOIR HILL,1100 W NORTH AVE,21217,Mass Entry,CLOSED,10/21/2016 03:56:33 PM +0000,10/21/2016 03:56:33 PM +0000,10/28/2016 03:56:33 PM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),10/21/16,"1100 W NORTH AVE
21217
(39.310366, -76.636168)"
1150570221,16-00757020,SW-Rat Rubout - Proactive,Bureau of Solid Waste,MADISON-EASTEND,2904 E MADISON REAR 1,21205,Mass Entry,CLOSED,10/20/2016 12:00:00 AM +0000,10/20/2016 12:00:00 AM +0000,10/25/2016 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,10/20/16,"2904 E MADISON
21205
(39.300144, -76.576364)"
1150582845,16-00757412,SW-Citizen Complaint of Employees,Bureau of Solid Waste,EDMONDSON VILLAGE,774 N EDGEWOOD ST,21229,Phone,CLOSED,10/21/2016 10:29:10 AM +0000,10/21/2016 03:36:13 PM +0000,10/24/2016 10:29:10 AM +0000,Agency Response,Investigated-Close SR,10/21/16,"774 N EDGEWOOD ST
21229
(39.296834, -76.673674)"
1150581855,16-00757376,SW-Rat Rubout - Proactive,Bureau of Solid Waste,BROADWAY EAST,1820 E LAFAYETTE AVE,21213,Mass Entry,CLOSED,10/20/2016 12:00:00 AM +0000,10/20/2016 12:00:00 AM +0000,10/25/2016 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,10/20/16,"1820 E LAFAYETTE AVE
21213
(39.310756, -76.592207)"
1150571114,16-00757053,FCCS-Refunds,Finance-Revenue Collections,ELLWOOD PARK/MONUMENT,408 N ROBINSON ST,21224,Phone,CLOSED,10/21/2016 09:49:06 AM +0000,11/16/2016 06:45:14 PM +0000,12/20/2016 09:49:06 AM +0000,Action Taken,Issued refund check,10/24/16,"408 N ROBINSON ST
21224
(39.296244, -76.572918)"
1151003594,16-00769928,TRS-Parking Complaints,Department of Transportation,NEW SOUTHWEST/MOUNT CLARE,1500 COLE ST,21223,Phone,CLOSED,10/27/2016 08:45:41 AM +0000,10/27/2016 09:04:10 AM +0000,10/28/2016 08:45:41 AM +0000,Dispatch PCA,No Violation Found,10/27/16,"1500 COLE ST
21223
(39.282249, -76.640644)"
1150556946,16-00756631,SW-Corner Can Request/Removal,Bureau of Solid Waste,SHIPLEY HILL,2701 W BALTIMORE ST,21223,Phone,CLOSED,10/21/2016 08:37:12 AM +0000,10/28/2016 06:07:28 AM +0000,10/28/2016 08:37:12 AM +0000,Assigned Work Crew,No Cause For Action,10/28/16,"2701 W BALTIMORE ST
21223
(39.287604, -76.65955)"
1150572332,16-00757083,SW-HGW,Bureau of Solid Waste,BIDDLE STREET,1039 N MILTON AVE,21205,Interface,CLOSED,10/21/2016 09:54:42 AM +0000,11/02/2016 09:18:37 AM +0000,11/20/2016 09:54:42 AM +0000,Dispatch Work Crew,Canceled Property Management,10/26/16,"1039 N MILTON AVE
21205
(39.303272, -76.582574)"
1150750552,16-00762516,TRS-Parking Complaints,Department of Transportation,MID-TOWN BELVEDERE,220 E BIDDLE ST,21202,Mobile Apps,CLOSED,10/24/2016 02:30:58 PM +0000,10/24/2016 02:38:15 PM +0000,10/25/2016 02:30:58 PM +0000,Dispatch PCA,Duplicate Complaint,10/24/16,"220 E BIDDLE ST
21202
(39.303584, -76.612178)"
1150577650,16-00757250,SW-HGW,Bureau of Solid Waste,BETTER WAVERLY,2650 BOONE ST,21218,Interface,CLOSED,10/21/2016 09:57:49 AM +0000,11/17/2016 03:45:49 PM +0000,11/20/2016 09:57:49 AM +0000,Dispatch Work Crew,Completed Property Management,11/15/16,"2650 BOONE ST
21218
(39.320505, -76.608637)"
1150572716,16-00757095,SW-Cleaning,Bureau of Solid Waste,WINCHESTER,1046 ELLICOTT DR,21216,Interface,CLOSED,10/21/2016 09:54:57 AM +0000,11/28/2016 09:39:14 AM +0000,11/20/2016 09:54:57 AM +0000,Dispatch Work Crew,Canceled Property Management,11/18/16,"1046 ELLICOTT DR
21216
(39.300578, -76.668784)"
1150555708,16-00756599,HCD-Sanitation Property,HCD-Department of Housing,MADISON-EASTEND,701 N STREEPER ST,21205,Internet,CLOSED,10/21/2016 08:21:47 AM +0000,10/24/2016 03:05:35 PM +0000,10/31/2016 08:21:47 AM +0000,,Send Message,10/24/16,"701 N STREEPER ST
21205
(39.299373, -76.577366)"
1150770964,16-00763056,SW-Rat Rubout - Proactive,Bureau of Solid Waste,BELAIR-EDISON,3512 PARKLAWN-CARDENAS 2,21213,Mass Entry,CLOSED,10/24/2016 03:52:08 PM +0000,10/24/2016 03:52:08 PM +0000,10/29/2016 03:52:08 PM +0000,Dispatch Investigator,No Active Rodent Sign,10/24/16,"3512 PARKLAWN
21213
(39.325514, -76.574083)"
1150756937,16-00762691,SW-Rat Rubout - Proactive,Bureau of Solid Waste,BELAIR-EDISON,4024 DUDLEY AVE,21213,Mass Entry,CLOSED,10/24/2016 03:12:33 PM +0000,10/24/2016 03:12:33 PM +0000,10/29/2016 03:12:33 PM +0000,Dispatch Investigator,No Active Rodent Sign,10/24/16,"4024 DUDLEY AVE
21213
(39.316074, -76.560048)"
1150582423,16-00757396,FCCS-Refunds,Finance-Revenue Collections,DOWNTOWN,200 HOLLIDAY ST,21202,Phone,CLOSED,10/21/2016 10:25:54 AM +0000,11/01/2016 03:34:32 PM +0000,12/20/2016 10:25:54 AM +0000,Action Taken,Issued refund check,11/1/16,"200 HOLLIDAY ST
21202
(39.291805, -76.61033)"
1188616558,18-00050144,FIR-Smoke Alarm Installation Request,Fire Department,CALLAWAY-GARRISON,3703 YOSEMITE AVE,21215,Phone,CLOSED,01/15/2018 11:13:30 AM +0000,01/15/2018 11:29:04 AM +0000,01/22/2018 11:13:30 AM +0000,,,,"3703 YOSEMITE AVE
21215
(39.332434, -76.6769)"
1151003227,16-00769917,SW-Rat Rubout - Proactive,Bureau of Solid Waste,WAVERLY,803 E 34TH ST,21218,Mass Entry,CLOSED,10/26/2016 12:00:00 AM +0000,10/26/2016 12:00:00 AM +0000,10/31/2016 12:00:00 AM +0000,Dispatch Investigator,Area Baited,10/26/16,"803 E 34TH ST
21218
(39.329866, -76.60484)"
1150581228,16-00757350,BGE-StLight(s) Out,Department of Transportation,GAY STREET,900 N BROADWAY,21205,Mobile Apps,CLOSED,10/21/2016 10:14:30 AM +0000,10/21/2016 11:30:24 PM +0000,10/25/2016 10:14:30 AM +0000,,,,"900 N BROADWAY
21205
(39.300748, -76.594537)"
1150570141,16-00757017,SW-Rat Rubout - Proactive,Bureau of Solid Waste,MADISON-EASTEND,800 N CURLEY ST,21205,Mass Entry,CLOSED,10/20/2016 12:00:00 AM +0000,10/20/2016 12:00:00 AM +0000,10/25/2016 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,10/20/16,"800 N CURLEY ST
21205
(39.300524, -76.576041)"
1150577211,16-00757235,SW-HGW,Bureau of Solid Waste,BETTER WAVERLY,507 E 26TH ST,21218,Interface,CLOSED,10/21/2016 09:57:32 AM +0000,11/17/2016 03:50:06 PM +0000,11/20/2016 09:57:32 AM +0000,Dispatch Work Crew,Completed Property Management,11/15/16,"507 E 26TH ST
21218
(39.31903, -76.608809)"
1150578371,16-00757273,SW-HGW,Bureau of Solid Waste,SANDTOWN-WINCHESTER,1536 N BRUCE ST,21217,Interface,CLOSED,10/21/2016 09:58:16 AM +0000,11/03/2016 09:25:39 AM +0000,11/20/2016 09:58:16 AM +0000,Dispatch Work Crew,Completed Property Management,11/2/16,"1536 N BRUCE ST
21217
(39.306112, -76.645484)"
1145094882,16-00595945,WW Water Leak (Exterior),Bureau of Water and Waste Water,ALLENDALE, EDMONDSON AVE & DENISON ST,21229,Phone,CLOSED,08/13/2016 08:18:50 AM +0000,08/23/2016 12:00:00 AM +0000,08/15/2016 08:18:50 AM +0000,WO - Repair Water Valve Vaults,CLOSED,8/23/16,"EDMONDSON AVE
21229
"
1150566112,16-00756882,SW-Rat Rubout - Proactive,Bureau of Solid Waste,HARLEM PARK,1829 HARLEM AVE,21217,Mass Entry,CLOSED,10/17/2016 12:00:00 AM +0000,10/17/2016 12:00:00 AM +0000,10/22/2016 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,10/17/16,"1829 HARLEM AVE
21217
(39.296341, -76.646562)"
1150562693,16-00756794,SW-Rat Rubout - Proactive,Bureau of Solid Waste,BROADWAY EAST,1823 E LANVALE ST,21213,Mass Entry,CLOSED,10/17/2016 12:00:00 AM +0000,10/17/2016 12:00:00 AM +0000,10/22/2016 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,10/21/16,"1823 E LANVALE ST
21213
(39.309681, -76.592134)"
1150564198,16-00756835,SW-Dirty Street,Bureau of Solid Waste,FRANKFORD,4800 SINCLAIR LN,21206,Phone,CLOSED,10/21/2016 09:14:11 AM +0000,11/02/2016 04:36:30 PM +0000,10/28/2016 09:14:11 AM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),11/2/16,"4800 SINCLAIR LN
21206
(39.320115, -76.552162)"
1150575745,16-00757189,SW-HGW,Bureau of Solid Waste,CENTRAL PARK HEIGHTS,4907 EDGEMERE AVE,21215,Interface,CLOSED,10/21/2016 09:56:44 AM +0000,11/17/2016 03:50:02 PM +0000,11/20/2016 09:56:44 AM +0000,Dispatch Work Crew,Completed Property Management,11/17/16,"4907 EDGEMERE AVE
21215
(39.344669, -76.673625)"
1150559899,16-00756718,HCD-Maintenance Structure,HCD-Department of Housing,PENROSE/FAYETTE STREET OUTREACH,2114 W FAIRMOUNT AVE,21223,Phone,CLOSED,10/21/2016 09:02:23 AM +0000,10/27/2016 04:13:54 PM +0000,11/05/2016 09:02:23 AM +0000,Dispatch Inspector,No Entry (After 3 Attempts),10/27/16,"2114 W FAIRMOUNT AVE
21223
(39.288695, -76.650821)"
1151023582,16-00770443,HLTH-Animal-Inspection/Follow-Up,Health Department,MILTON-MONTFORD,825 N MILTON AVE,21205,Phone,CLOSED,10/27/2016 09:26:43 AM +0000,10/27/2016 10:35:18 PM +0000,11/10/2016 09:26:43 AM +0000,Investigation,Resolved  Close SR,10/27/16,"825 N MILTON AVE
21205
(39.300453, -76.582385)"
1150749714,16-00762491,FCCS-Refunds,Finance-Revenue Collections,BELAIR-EDISON,3435 HARWELL AVE,21213,Phone,CLOSED,10/24/2016 02:23:45 PM +0000,10/25/2016 03:31:57 PM +0000,12/23/2016 02:23:45 PM +0000,Action Taken,Issued refund check,10/25/16,"3435 HARWELL AVE
21213
(39.323641, -76.572434)"
1143728298,16-00555828,TRS-Parking Complaints,Department of Transportation,IRVINGTON,407 S AUGUSTA AVE,21229,Phone,CLOSED,07/30/2016 07:28:48 AM +0000,07/30/2016 11:32:47 AM +0000,07/31/2016 07:28:48 AM +0000,Dispatch PCA,No Violation Found,7/30/16,"407 S AUGUSTA AVE
21229
(39.279785, -76.684528)"
1150566582,16-00756895,TRM-Potholes,Department of Transportation,BROOKLYN,500 E PATAPSCO AVE,21225,Phone,CLOSED,10/21/2016 09:21:21 AM +0000,10/21/2016 03:34:12 PM +0000,10/23/2016 09:21:21 AM +0000,Dispatch Work Crew,Abated - Close SR,10/21/16,"500 E PATAPSCO AVE
21225
(39.236714, -76.603614)"
1150572489,16-00757088,SW-HGW,Bureau of Solid Waste,MOUNT WINANS,2637 PUGET ST,21230,Interface,CLOSED,10/21/2016 09:54:49 AM +0000,11/23/2016 11:06:45 AM +0000,11/20/2016 09:54:49 AM +0000,Dispatch Work Crew,Completed Property Management,11/21/16,"2637 PUGET ST
21230
(39.260177, -76.644783)"
1150572225,16-00757080,SW-HGW,Bureau of Solid Waste,SHIPLEY HILL,102 S CATHERINE ST,21223,Interface,CLOSED,10/21/2016 09:54:35 AM +0000,10/31/2016 12:05:36 PM +0000,11/20/2016 09:54:35 AM +0000,Dispatch Work Crew,Completed Property Management,10/27/16,"102 S CATHERINE ST
21223
(39.285418, -76.656035)"
1150578623,16-00757281,SW-HGW,Bureau of Solid Waste,WALBROOK,1906 BRADDISH AVE,21216,Interface,CLOSED,10/21/2016 09:58:29 AM +0000,11/17/2016 03:44:28 PM +0000,11/20/2016 09:58:29 AM +0000,Dispatch Work Crew,Completed Property Management,11/16/16,"1906 BRADDISH AVE
21216
(39.309971, -76.661201)"
1150582786,16-00757409,WW Sewer Misc Investigation,Bureau of Water and Waste Water,SANDTOWN-WINCHESTER,1500 MCKEAN AVE,21217,Phone,CLOSED,10/21/2016 10:28:17 AM +0000,10/21/2016 10:28:17 AM +0000,10/25/2016 10:28:17 AM +0000,Cityworks SR Comments,UPDATED,10/21/16,"1500 MCKEAN AVE
21217
(39.305248, -76.647057)"
1151023871,16-00770451,SW-Rat Rubout - Proactive,Bureau of Solid Waste,FRANKFORD,4301 ARIZONA AVE,21206,Mass Entry,CLOSED,10/26/2016 12:00:00 AM +0000,10/26/2016 12:00:00 AM +0000,10/31/2016 12:00:00 AM +0000,Dispatch Investigator,Area Baited,10/26/16,"4301 ARIZONA AVE
21206
(39.339987, -76.546148)"
1150570522,16-00757032,HCD-Sanitation Property,HCD-Department of Housing,FOUR BY FOUR,3432 LYNDALE AVE,21213,Phone,CLOSED,10/21/2016 09:45:03 AM +0000,10/25/2016 02:37:04 PM +0000,10/31/2016 09:45:03 AM +0000,,Send Message,10/25/16,"3432 LYNDALE AVE
21213
(39.316478, -76.574804)"
1150586078,16-00757516,HCD-Sanitation Property,HCD-Department of Housing,HAMPDEN,3116 CHESTNUT AVE,21211,Phone,CLOSED,10/21/2016 10:52:01 AM +0000,10/26/2016 10:45:26 AM +0000,10/31/2016 10:52:01 AM +0000,,Send Message,10/26/16,"3116 CHESTNUT AVE
21211
(39.325748, -76.629121)"
1150570027,16-00757012,SW-Graffiti Removal Unscheduled,Bureau of Solid Waste,COLDSTREAM HOMESTEAD MONTEBELLO,2709 LOCH RAVEN RD,21218,Mass Entry,CLOSED,10/20/2016 12:00:00 AM +0000,10/20/2016 12:00:00 AM +0000,10/20/2016 12:00:00 AM +0000,Dispatch Work Crew,Graffiti Cleaned and Removed,10/20/16,"2709 LOCH RAVEN RD
21218
(39.320814, -76.604328)"
1150598280,16-00757900,,Department of Transportation,DARLEY PARK,1727 E 25TH ST,21213,Phone,CLOSED,10/21/2016 12:52:02 PM +0000,10/26/2016 06:22:02 PM +0000,11/20/2016 12:52:02 PM +0000,,,10/26/16,"1727 E 25TH ST
21213
(39.315812, -76.59285)"
1150573148,16-00757109,SW-HGW,Bureau of Solid Waste,UPTON,707 DOLPHIN ST,21217,Interface,CLOSED,10/21/2016 09:55:12 AM +0000,11/21/2016 10:05:16 AM +0000,11/20/2016 09:55:12 AM +0000,Dispatch Work Crew,Completed Property Management,11/18/16,"707 DOLPHIN ST
21217
(39.297998, -76.631678)"
1150624215,16-00758674,FCCS-Refunds,Finance-Revenue Collections,DOWNTOWN,200 N HOLLIDAY ST,21202,Phone,CLOSED,10/21/2016 04:13:23 PM +0000,11/07/2016 09:25:39 AM +0000,12/20/2016 04:13:23 PM +0000,Action Taken,Issued refund check,11/7/16,"200 N HOLLIDAY ST
21202
(39.291805, -76.61033)"
1150689385,16-00760564,HCD-Maintenance Structure,HCD-Department of Housing,PATTERSON PLACE,2300 E FAYETTE ST,21224,Mobile Apps,CLOSED,10/23/2016 05:52:35 PM +0000,10/24/2016 04:17:57 PM +0000,11/07/2016 05:52:35 PM +0000,Dispatch Inspector,Invalid Address,10/24/16,"2300 E FAYETTE ST
21224
(39.294331, -76.58468)"
1150575582,16-00757184,SW-Cleaning,Bureau of Solid Waste,GREENMOUNT WEST,422 PITMAN PL,21202,Interface,CLOSED,10/21/2016 09:56:39 AM +0000,11/17/2016 03:49:47 PM +0000,11/20/2016 09:56:39 AM +0000,Dispatch Work Crew,Completed Property Management,11/16/16,"422 PITMAN PL
21202
(39.308462, -76.610063)"
1150573828,16-00757130,SW-Boarding,Bureau of Solid Waste,WINSTON-GOVANS,527 BEAUMONT AVE,21212,Interface,CLOSED,10/21/2016 09:55:42 AM +0000,10/27/2016 09:08:52 AM +0000,10/28/2016 09:55:42 AM +0000,Dispatch Work Crew,Completed Property Management,10/24/16,"527 BEAUMONT AVE
21212
(39.351504, -76.607246)"
1150576224,16-00757204,SW-Boarding,Bureau of Solid Waste,RESERVOIR HILL,916 WHITELOCK ST,21217,Interface,CLOSED,10/21/2016 09:57:00 AM +0000,10/27/2016 09:12:58 AM +0000,10/28/2016 09:57:00 AM +0000,Dispatch Work Crew,Canceled Property Management,10/24/16,"916 WHITELOCK ST
21217
(39.314358, -76.633159)"
1150618849,16-00758522,HCD-CCE Building Permit Complaint,HCD-Department of Housing,RESERVOIR HILL,2223 EUTAW PL,,Internet,CLOSED,10/21/2016 03:31:21 PM +0000,10/28/2016 08:59:06 AM +0000,11/10/2016 03:31:21 PM +0000,Inspector Assigned,,10/28/16,"2223 EUTAW PL
BALTIMORE, MD
(39.311106, -76.634626)"
1150568751,16-00756965,BGE-StLight(s) Out,Department of Transportation,GRACELAND PARK,1005 DUNDALK AVE,21224,Phone,CLOSED,10/21/2016 09:37:00 AM +0000,10/25/2016 03:50:02 AM +0000,10/25/2016 09:37:00 AM +0000,,,,"1005 DUNDALK AVE
21224
(39.282087, -76.535685)"
1150577299,16-00757238,SW-Cleaning,Bureau of Solid Waste,BROADWAY EAST,1701 E FEDERAL ST,21213,Interface,CLOSED,10/21/2016 09:57:35 AM +0000,11/28/2016 09:39:48 AM +0000,11/20/2016 09:57:35 AM +0000,Dispatch Work Crew,Canceled Property Management,11/18/16,"1701 E FEDERAL ST
21213
(39.308538, -76.594293)"
1150617941,16-00758495,TRM-Pickup Potholes,Department of Transportation,BETTER WAVERLY,3000 REESE ST,21218,Mass Entry,CLOSED,10/21/2016 03:25:32 PM +0000,10/21/2016 03:25:32 PM +0000,10/21/2016 03:25:32 PM +0000,Repair Pothole,Repair Completed,10/21/16,"3000 REESE ST
21218
(39.323602, -76.605232)"
1150617958,16-00758496,TRM-Sign Damaged,Department of Transportation,ORANGEVILLE INDUSTRIAL AREA,4309 ERDMAN AVE,21213,Phone,CLOSED,10/21/2016 03:25:39 PM +0000,10/25/2016 08:17:18 AM +0000,10/23/2016 03:25:39 PM +0000,Dispatch Work Crew,Dispatched,10/25/16,"4309 ERDMAN AVE
21213
(39.311843, -76.566149)"
